CODIGO,DESCRICAO
17019100,"Açúcares e produtos de confeitaria.Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido.- Outros:-- Adicionados de aromatizantes ou de corantes"
17019900,"Açúcares e produtos de confeitaria.Açúcares de cana ou de beterraba e sacarose quimicamente pura, no estado sólido.- Outros:-- Outros"
1702,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados."
17021,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Lactose e xarope de lactose:"
17021100,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Lactose e xarope de lactose:-- Que contenham, em peso, 99 % ou mais de lactose, expresso em lactose anidra, calculado sobre a matéria seca"
17021900,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Lactose e xarope de lactose:-- Outros"
17022000,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Açúcar e xarope, de bordo (ácer)"
170230,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Glicose e xarope de glicose, que não contenham frutose (levulose) ou que contenham, em peso, no estado seco, menos de 20 % de frutose (levulose)"
1702301,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Glicose e xarope de glicose, que não contenham frutose (levulose) ou que contenham, em peso, no estado seco, menos de 20 % de frutose (levulose) Glicose"
17023011,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Glicose e xarope de glicose, que não contenham frutose (levulose) ou que contenham, em peso, no estado seco, menos de 20 % de frutose (levulose) Glicose Quimicamente pura"
17023019,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Glicose e xarope de glicose, que não contenham frutose (levulose) ou que contenham, em peso, no estado seco, menos de 20 % de frutose (levulose) Glicose Outra"
17023020,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Glicose e xarope de glicose, que não contenham frutose (levulose) ou que contenham, em peso, no estado seco, menos de 20 % de frutose (levulose) Xarope de glicose"
170240,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Glicose e xarope de glicose, que contenham, em peso, no estado seco, um teor de frutose (levulose) igual ou superior a 20 % e inferior a 50 %, com exceção do açúcar invertido"
17024010,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Glicose e xarope de glicose, que contenham, em peso, no estado seco, um teor de frutose (levulose) igual ou superior a 20 % e inferior a 50 %, com exceção do açúcar invertido Glicose"
17024020,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Glicose e xarope de glicose, que contenham, em peso, no estado seco, um teor de frutose (levulose) igual ou superior a 20 % e inferior a 50 %, com exceção do açúcar invertido Xarope de glicose"
17025000,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Frutose (levulose) quimicamente pura"
170260,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Outra frutose (levulose) e xarope de frutose (levulose), que contenham, em peso, no estado seco, um teor de frutose (levulose) superior a 50 %, com exceção do açúcar invertido"
17026010,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Outra frutose (levulose) e xarope de frutose (levulose), que contenham, em peso, no estado seco, um teor de frutose (levulose) superior a 50 %, com exceção do açúcar invertido Frutose (levulose)"
17026020,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Outra frutose (levulose) e xarope de frutose (levulose), que contenham, em peso, no estado seco, um teor de frutose (levulose) superior a 50 %, com exceção do açúcar invertido Xarope de frutose (levulose)"
17029000,"Açúcares e produtos de confeitaria.Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.- Outros, incluindo o açúcar invertido e os outros açúcares e xaropes de açúcares, que contenham, em peso, no estado seco, 50 % de frutose (levulose)"
1703,Açúcares e produtos de confeitaria.Melaços resultantes da extração ou refinação do açúcar.
17031000,Açúcares e produtos de confeitaria.Melaços resultantes da extração ou refinação do açúcar.- Melaços de cana
17039000,Açúcares e produtos de confeitaria.Melaços resultantes da extração ou refinação do açúcar.- Outros
1704,Açúcares e produtos de confeitaria.Produtos de confeitaria sem cacau (incluindo o chocolate branco).
17041000,"Açúcares e produtos de confeitaria.Produtos de confeitaria sem cacau (incluindo o chocolate branco).- Gomas de mascar (pastilhas elásticas), mesmo revestidas de açúcar"
170490,Açúcares e produtos de confeitaria.Produtos de confeitaria sem cacau (incluindo o chocolate branco).- Outros
17049010,Açúcares e produtos de confeitaria.Produtos de confeitaria sem cacau (incluindo o chocolate branco).- Outros Chocolate branco
17049020,"Açúcares e produtos de confeitaria.Produtos de confeitaria sem cacau (incluindo o chocolate branco).- Outros Caramelos, confeitos, dropes, pastilhas, e produtos semelhantes"
17049090,Açúcares e produtos de confeitaria.Produtos de confeitaria sem cacau (incluindo o chocolate branco).- Outros Outros
18,Cacau e suas preparações.
18010000,"Cacau e suas preparações.Cacau inteiro ou partido, em bruto ou torrado."
18020000,"Cacau e suas preparações.Cascas, películas e outros desperdícios de cacau."
1803,"Cacau e suas preparações.Pasta de cacau, mesmo desengordurada."
18031000,"Cacau e suas preparações.Pasta de cacau, mesmo desengordurada.- Não desengordurada"
18032000,"Cacau e suas preparações.Pasta de cacau, mesmo desengordurada.- Total ou parcialmente desengordurada"
18040000,"Cacau e suas preparações.Manteiga, gordura e óleo, de cacau."
18050000,"Cacau e suas preparações.Cacau em pó, sem adição de açúcar ou de outros edulcorantes."
1806,Cacau e suas preparações.Chocolate e outras preparações alimentícias que contenham cacau.
18061000,"Cacau e suas preparações.Chocolate e outras preparações alimentícias que contenham cacau.- Cacau em pó, com adição de açúcar ou de outros edulcorantes"
18062000,"Cacau e suas preparações.Chocolate e outras preparações alimentícias que contenham cacau.- Outras preparações em blocos ou em barras, de peso superior a 2 kg, ou no estado líquido, em pasta, em pó, grânulos ou formas semelhantes, em recipientes ou embalagens imediatas de conteúdo superior a 2 kg"
18063,"Cacau e suas preparações.Chocolate e outras preparações alimentícias que contenham cacau.- Outros, em tabletes, barras e paus:"
180631,"Cacau e suas preparações.Chocolate e outras preparações alimentícias que contenham cacau.- Outros, em tabletes, barras e paus:-- Recheados"
18063110,"Cacau e suas preparações.Chocolate e outras preparações alimentícias que contenham cacau.- Outros, em tabletes, barras e paus:-- Recheados Chocolate"
18063120,"Cacau e suas preparações.Chocolate e outras preparações alimentícias que contenham cacau.- Outros, em tabletes, barras e paus:-- Recheados Outras preparações"
180632,"Cacau e suas preparações.Chocolate e outras preparações alimentícias que contenham cacau.- Outros, em tabletes, barras e paus:-- Não recheados"
18063210,"Cacau e suas preparações.Chocolate e outras preparações alimentícias que contenham cacau.- Outros, em tabletes, barras e paus:-- Não recheados Chocolate"
